,mom_12_1,mom_6_1,mom_3_1,low_vol,trend,liquidity,quality_proxy
2018-11-19,-0.1833853541416567,-0.2217046818727491,-0.24312124849939976,-0.3966866746698679,-0.3009363745498199,0.196062424969988,-0.1754141656662665
2018-11-20,-0.025690276110444176,-0.22689075630252098,-0.30084033613445377,-0.2494597839135654,-0.3967827130852341,0.04326530612244897,-0.1574549819927971
2018-11-21,0.31774309723889554,0.4960864345738295,0.2588715486194478,0.26463385354141655,0.5152941176470588,-0.2984393757503001,0.1762785114045618
2018-11-23,-0.1407442977190876,-0.3549099639855942,-0.3830492196878751,-0.5332533013205282,-0.4421128451380552,0.43193277310924366,-0.05392557022809123
2018-11-26,0.24504201680672266,0.2910444177671068,0.10127250900360144,0.04364945978391356,0.28585834333733495,-0.06996398559423768,0.41080432172869147
2018-11-27,0.06093637454981993,-0.3033373349339736,-0.37142857142857133,-0.3327250900360144,-0.32811524609843934,0.2265066026410564,0.22516206482593037
2018-11-28,0.17551020408163265,0.36921968787515,0.14343337334933973,0.07054021608643457,0.25032412965186074,-0.15563025210084033,0.054405762304921966
2018-11-29,-0.11510204081632652,-0.2242016806722689,-0.047202881152460976,0.07351740696278511,-0.05690276110444177,-0.12389140271493213,0.012244897959183673
2018-11-30,-0.146890756302521,-0.26031212484994,-0.4537334933973589,-0.43798319327731094,-0.40052821128451377,0.33475113122171946,-0.12048019207683074
2018-12-03,0.43827130852340934,0.5989435774309724,0.5661944777911163,0.5560144057623049,0.46314525810324125,-0.3241628959276018,0.060840336134453776
2018-12-04,0.11346938775510206,-0.12528211284513804,-0.3202400960384153,-0.36144057623049214,-0.047490996398559415,0.20018099547511312,0.3357022809123649
2018-12-06,-0.0331812725090036,0.38410564225690275,0.48475390156062426,0.5387274909963985,0.15015606242496998,-0.3058823529411764,-0.3759423769507803
2018-12-07,0.09608643457382952,0.03615846338535413,-0.15178871548619446,-0.5171188475390156,0.010036014405762305,0.21339366515837102,0.22160864345738293
2018-12-10,0.14506602641056424,0.15092436974789916,0.20653061224489797,0.0640096038415366,0.264921968787515,-0.23266968325791856,0.1696518607442977
2018-12-11,-0.1221128451380552,-0.35539015606242497,-0.37459783913565425,-0.46448979591836737,-0.19644657863145257,0.16778280542986423,0.19279711884753903
2018-12-12,0.02156062424969988,0.24792316926770705,0.18607442977190874,0.17608643457382953,0.2238175270108043,0.10099547511312217,0.05555822328931572
2018-12-13,-0.17608643457382953,0.05546218487394958,0.04768307322929172,0.0695798319327731,-0.10540216086434574,0.03710407239819004,-0.3723889555822329
2018-12-14,-0.2795198079231692,0.10242496998799519,0.24936374549819929,0.07563025210084032,-0.1908763505402161,-0.22081447963800907,-0.4981992797118847
2018-12-17,-0.2469627851140456,-0.6483073229291717,-0.5877070828331332,-0.5690756302521007,-0.5166386554621848,0.32597285067873305,0.03385354141656663
2018-12-18,0.4036014405762305,0.34809123649459783,0.42136854741896757,0.4076350540216086,0.3926530612244898,-0.1601809954751131,0.20979591836734693
2018-12-19,-0.021368547418967588,0.07255702280912364,0.1807923169267707,0.07889555822328932,0.18069627851140455,-0.13085972850678732,0.024729891956782712
2018-12-20,0.1890516206482593,0.4363505402160864,0.5716686674669869,0.5136614645858344,0.45392557022809127,-0.4946606334841629,-0.014933973589435772
2018-12-21,0.04057623049219687,-0.177719087635054,-0.20489795918367346,-0.32148859543817526,-0.24177671068427373,0.030769230769230767,-0.10184873949579833
2018-12-24,-0.05133253301320528,-0.39515006002400954,-0.3914045618247299,-0.6417767106842738,-0.45478991596638657,0.3718552036199095,0.12653061224489795
2018-12-26,0.4316446578631452,0.4396158463385354,0.4403841536614646,0.5073229291716687,0.5505402160864344,-0.45936651583710403,0.34367346938775506
2018-12-27,0.06506602641056422,0.0912845138055222,0.1400720288115246,-0.13373349339735893,0.1352701080432173,-0.023529411764705882,0.123937575030012
2018-12-28,0.324657863145258,0.00907563025210084,0.17858343337334934,-0.030492196878751498,0.23159663865546215,0.08497737556561086,0.6179591836734694
2018-12-31,-0.5039615846338535,-0.5818487394957984,-0.47611044417767107,-0.3363745498199279,-0.6982472989195678,0.4447058823529411,-0.5602400960384153
2019-01-02,-0.023385354141656663,0.2155582232893157,-0.14785114045618247,0.4611284513805522,0.08821128451380551,-0.17257918552036197,-0.22996398559423767
2019-01-03,-0.3637454981992797,-0.5094357743097239,-0.3132126696832579,-0.5912605042016807,-0.606626650660264,0.3758371040723982,0.05546218487394958
2019-01-04,-0.14535414165666266,-0.31390156062424973,-0.05520361990950227,-0.4739975990396158,-0.01906362545018007,0.0767420814479638,0.2703001200480192
2019-01-07,0.13258103241296518,-0.1320048019207683,0.031764705882352945,-0.14343337334933973,0.0760144057623049,-0.016651583710407238,0.3269627851140456
2019-01-08,-0.28489795918367344,-0.2395678271308523,-0.1934841628959276,-0.29517406962785114,-0.4672749099639856,0.1574660633484163,-0.28547418967587035
2019-01-09,-0.23198079231692675,-0.017911164465786316,0.05203619909502262,-0.07611044417767106,-0.19846338535414165,-0.30615384615384617,-0.12297719087635053
2019-01-10,0.14631452581032411,0.060456182472989194,0.08977375565610858,-0.06861944777911164,0.08811524609843938,0.05484162895927602,0.1328691476590636
2019-01-11,-0.26127250900360144,-0.31889555822328935,-0.42859728506787326,-0.009939975990396158,-0.37402160864345735,0.05203619909502262,-0.6037454981992797
2019-01-14,0.06775510204081632,0.14016806722689074,0.06334841628959276,-0.20950780312124848,0.12451380552220888,0.2877828054298643,0.44019207683073225
2019-01-15,-0.2989195678271308,-0.1736854741896759,-0.3425339366515837,0.11903961584633853,-0.3766146458583433,0.14081447963800903,-0.2028811524609844
2019-01-16,-0.003793517406962785,-0.03010804321728691,-0.08036199095022625,-0.14218487394957982,0.07178871548619448,-0.09592760180995474,0.0887875150060024
2019-01-17,-0.29421368547418963,-0.20240096038415364,-0.09104072398190044,-0.2801920768307323,-0.3479951980792317,-0.08642533936651584,-0.37815126050420167
2019-01-18,0.44364945978391357,0.5795438175270108,0.28832579185520363,0.5799279711884754,0.44777911164465783,-0.4369230769230769,0.27875150060024007
2019-01-22,0.3333013205282113,0.2074909963985594,-0.16380090497737557,0.283265306122449,0.2327490996398559,-0.08823529411764705,0.04230492196878751
2019-01-23,-0.28307322929171663,-0.2033613445378151,0.06723981900452487,-0.3030492196878751,-0.17282112845138053,0.2990045248868778,-0.020120048019207682
2019-01-24,-0.4450900360144058,-0.7122689075630251,-0.11321266968325791,-0.5623529411764706,-0.4092677070828331,0.3200904977375565,-0.18895558223289313
2019-01-25,0.050372148859543824,0.14612244897959184,-0.23502262443438912,0.444609843937575,0.1558223289315726,-0.21266968325791852,-0.16878751500600236
2019-01-28,0.15563025210084033,0.3412725090036014,-0.2515837104072398,0.64859543817527,0.10924369747899158,-0.4531221719457013,-0.1648499399759904
2019-01-29,-0.11759903961584633,-0.3200480192076831,0.23909502262443438,-0.5839615846338535,-0.3163985594237695,0.39601809954751127,0.16542617046818728
2019-01-30,0.1669627851140456,-0.041152460984393756,-0.058461538461538454,-0.06276110444177671,-0.0331812725090036,-0.049683257918552035,0.08225690276110444
2019-01-31,-0.023289315726290515,0.043073229291716676,0.13610859728506786,0.08533013205282113,-0.07034813925570228,0.07285067873303168,-0.017911164465786316
2019-02-01,-0.29939975990396156,-0.1874189675870348,0.19294117647058823,-0.28921968787515,-0.13344537815126048,0.22090497737556558,-0.05623049219687875
2019-02-04,-0.2506122448979592,-0.25599039615846336,0.11819004524886877,-0.3797839135654262,-0.3511644657863145,0.01945701357466063,-0.1634093637454982
2019-02-05,0.026554621848739496,0.13959183673469386,-0.22407239819004526,0.1510204081632653,0.013493397358943579,-0.15782805429864255,-0.07082833133253301
2019-02-06,0.1472749099639856,0.1413205282112845,-0.2965610859728507,0.3987995198079231,0.0251140456182473,-0.3120361990950226,-0.057767106842737094
2019-02-07,0.16091236494597838,0.1057863145258103,0.09837104072398191,-0.16945978391356542,0.37056422569027603,-0.20045248868778281,0.3463625450180072
2019-02-08,0.1320048019207683,0.1373829531812725,0.15918552036199093,-0.06621848739495799,0.19145258103241294,-0.2691402714932127,0.1568787515006002
2019-02-11,-0.3064105642256902,-0.2059543817527011,0.23248868778280543,-0.21603841536614646,-0.28950780312124846,0.03230769230769231,-0.1307563025210084
2019-02-12,-0.24753901560624247,-0.15543817527010806,0.1034389140271493,0.07620648259303721,-0.20902761104441775,-0.1733031674208145,-0.32878751500600234
2019-02-13,0.044129651860744294,-0.04691476590636255,-0.09502262443438914,-0.29498199279711884,0.11558223289315725,0.20705882352941174,0.12124849939975989
2019-02-14,0.05767106842737095,-0.12931572629051621,-0.03230769230769231,0.30871548619447775,-0.05901560624249699,-0.1623529411764706,-0.23879951980792313
2019-02-15,0.03788715486194477,-0.24350540216086433,0.09701357466063348,-0.024537815126050418,0.0640096038415366,0.13565610859728508,0.028283313325330132
2019-02-19,-0.2024969987995198,-0.04509003601440576,-0.12796380090497736,-0.016086434573829533,-0.16629051620648258,-0.22126696832579182,-0.2820168067226891
2019-02-20,0.46823529411764697,0.2914285714285714,-0.21791855203619911,0.24581032412965184,0.3218727490996398,-0.06588235294117646,0.2791356542617046
2019-02-21,-0.09647058823529413,-0.24744297719087635,-0.09873303167420815,-0.413109243697479,0.060840336134453776,0.19529411764705884,0.12451380552220888
2019-02-22,-0.20316926770708282,-0.03308523409363745,0.12027149321266968,-0.2599279711884754,-0.20806722689075627,0.05819004524886877,-0.23707082833133256
2019-02-25,0.13997599039615843,0.20653061224489797,0.10588235294117647,-0.11183673469387755,0.26213685474189674,0.017013574660633482,0.37478991596638656
2019-02-26,0.08244897959183674,-0.013685474189675868,0.0428054298642534,0.09714285714285714,0.04432172869147659,-0.23674208144796377,0.0790876350540216
2019-02-27,0.4457623049219688,0.022521008403361343,-0.43113122171945695,0.3201440576230492,0.24753901560624247,0.018280542986425338,0.31889555822328935
2019-02-28,-0.16878751500600236,-0.11337334933973588,0.06533936651583709,-0.16792316926770706,-0.21575030012004803,-0.0002714932126696832,-0.18088835534213688
2019-03-01,-0.20182472989195677,-0.05392557022809123,-0.10470588235294116,0.01666266506602641,-0.13853541416566625,0.16506787330316744,-0.16677070828331333
2019-03-04,-0.05162064825930372,0.09186074429771908,9.049773755656107e-05,0.14477791116446578,-0.03884753901560624,0.35936651583710405,-0.02588235294117647
2019-03-05,-0.10031212484993997,-0.03865546218487395,0.08352941176470588,0.10972388955582232,0.0387515006002401,-0.05493212669683258,-0.03481392557022809
2019-03-06,0.37536614645858346,0.05651860744297719,-0.03366515837104072,0.3707563025210084,0.33858343337334934,-0.33819004524886875,0.18194477791116445
2019-03-07,-0.09503001200480192,-0.10144796380090498,0.15076923076923077,-0.12979591836734694,-0.04509003601440576,0.056199095022624435,-0.15515006002400963
2019-03-08,-0.14967587034813923,-0.1339366515837104,0.22153846153846155,-0.513469387755102,-0.21498199279711883,0.2921266968325792,-0.1567827130852341
2019-03-11,0.013253619538502986,-0.11805696964491315,-0.23208669885349156,-0.13003913663139888,-0.14737448682487558,0.11226498339939806,0.1450695095138316
2019-03-12,-0.1733013205282113,-0.03520361990950226,0.26850678733031674,-0.18165666266506603,-0.177719087635054,-0.0690497737556561,-0.200672268907563
2019-03-13,0.03202881152460984,-0.14135746606334842,-0.05095022624434389,0.019255702280912366,0.01944777911164466,-0.26108597285067875,-0.016086434573829533
2019-03-14,-0.04172869147659064,-0.12180995475113121,-0.23457013574660632,-0.3354141656662665,-0.04825930372148859,0.00995475113122172,-0.14410564225690276
2019-03-15,-0.09387755102040815,-0.2232579185520362,0.0017194570135746607,0.11068427370948379,-0.29498199279711884,0.15248868778280544,-0.12729891956782713
2019-03-18,0.14439375750300118,0.13728506787330316,-0.123710407239819,-0.19174069627851137,-0.027803121248499398,0.19067873303167418,0.09915966386554621
2019-03-19,-0.08533013205282113,0.15918552036199093,-0.056199095022624435,0.022328931572629048,0.008211284513805522,0.07846153846153844,0.20489795918367346
2019-03-20,0.10252100840336134,0.22488687782805428,0.4795475113122172,-0.46919567827130854,0.2327490996398559,-0.007963800904977376,0.09426170468187275
2019-03-21,0.23543817527010802,-0.16995475113122172,-0.013122171945701356,0.5621608643457382,0.013685474189675868,-0.12877828054298643,0.1811764705882353
2019-03-22,0.20883553421368548,0.3812669683257918,0.07782805429864252,0.14362545018007203,0.19308523409363745,-0.019547511312217193,0.3891956782713085
2019-03-25,-0.04998799519807923,-0.14054298642533936,-0.12669683257918551,0.008979591836734692,-0.2130612244897959,-0.17158371040723983,-0.2281392557022809
2019-03-26,0.11068427370948379,-0.14434389140271492,0.11076923076923077,0.3131332533013205,0.026362545018007204,-0.18606334841628955,0.12614645858343337
2019-03-27,0.2093157262905162,0.015113122171945699,-0.05800904977375565,0.06036014405762304,0.07130852340936374,-0.35239819004524886,0.09771908763505403
2019-03-28,-0.11058823529411764,0.11176470588235293,-0.025701357466063345,-0.33262905162064826,-0.10271308523409363,-0.1062443438914027,-0.11346938775510206
2019-03-29,-0.32619447779111643,0.20832579185520358,-0.2062443438914027,-0.39409363745498194,-0.2801920768307323,0.1641628959276018,-0.3855462184873949
2019-04-01,-0.28509003601440575,0.1016289592760181,0.1723076923076923,-0.36470588235294116,-0.17474189675870347,0.23592760180995476,-0.14420168067226888
2019-04-02,-0.1237454981992797,0.13954751131221718,0.06787330316742081,-0.43318127250900357,0.04441776710684273,0.09085972850678732,0.019639855942376952
2019-04-03,-0.43788715486194474,-0.2573755656108597,-0.15239819004524885,0.14247298919567825,-0.4724609843937575,0.020542986425339367,-0.5551500600240096
2019-04-04,-0.12,-0.3531221719457014,-0.17484162895927602,0.2230492196878751,-0.24100840336134452,-0.13167420814479638,0.005714285714285714
2019-04-05,-0.22295318127250902,-0.25746606334841626,-0.010950226244343891,0.08043217286914765,-0.07899159663865546,0.12452488687782805,-0.09762304921968785
2019-04-08,0.3578871548619447,0.2102262443438914,0.04823529411764706,0.16254501800720286,0.13728691476590635,0.12714932126696832,0.10348139255702281
2019-04-09,0.2154621848739496,0.49085972850678733,0.27076923076923076,-0.5313325330132053,0.2012484993997599,0.33819004524886875,0.11971188475390157
2019-04-10,-0.057094837935174066,0.10742081447963801,-0.22126696832579182,0.06641056422569028,-0.04979591836734694,-0.12742081447963802,-0.19788715486194475
2019-04-11,-0.12163265306122449,0.024705882352941175,-0.16606334841628959,-0.0017767106842737094,0.07217286914765905,-0.07429864253393666,-0.17781512605042016
2019-04-12,0.16888355342136854,-0.2048868778280543,0.041719457013574664,0.23524609843937574,0.007058823529411764,-0.041176470588235294,0.21325330132052822
2019-04-15,-0.2644417767106843,0.15411764705882353,0.055384615384615386,-0.3152460984393757,-0.09493397358943578,0.2669683257918552,-0.3479951980792317
2019-04-16,-0.2680912364945978,-0.12389140271493213,0.01411764705882353,-0.03932773109243697,0.22074429771908766,0.12108597285067872,-0.1196158463385354
2019-04-17,0.16283313325330132,0.10941176470588235,0.040995475113122175,-0.02799519807923169,0.2139255702280912,-0.040361990950226245,0.19471788715486196
2019-04-18,-0.15428571428571428,0.12217194570135745,0.022352941176470586,-0.40062424969988,-0.1266266506602641,0.484524886877828,-0.09733493397358943
2019-04-22,-0.20979591836734693,-0.03520361990950226,0.18316742081447962,-0.05142857142857142,-0.26463385354141655,0.02434389140271493,-0.047875150060024005
2019-04-23,0.23361344537815126,-0.005429864253393665,-0.031040723981900453,0.11539015606242496,0.1086674669867947,-0.2048868778280543,0.42770708283313325
2019-04-24,-0.003985594237695078,-0.40425339366515833,-0.19402714932126697,0.21709483793517406,-0.3362785114045618,0.003076923076923077,-0.12403361344537814
2019-04-25,-0.10924369747899158,-0.22099547511312218,-0.31085972850678734,-0.015222088835534215,-0.11385354141656662,0.096289592760181,0.027130852340936373
2019-04-26,-0.48388955582232895,-0.1518552036199095,0.10941176470588235,-0.055078031212484994,-0.11183673469387755,0.07257918552036198,-0.3024729891956782
2019-04-29,0.40811524609843935,0.036651583710407235,-0.0367420814479638,0.34511404561824727,-0.005330132052821128,-0.428868778280543,0.19174069627851137
2019-04-30,-0.1300840336134454,-0.14407239819004525,-0.03212669683257918,-0.004945978391356542,-0.13536614645858341,0.2712217194570135,-0.04220888355342137
2019-05-01,-0.10933973589435773,-0.01574660633484163,0.011855203619909502,-0.0251140456182473,-0.12355342136854741,-0.0899547511312217,0.04057623049219687
2019-05-02,-0.1929891956782713,0.0848868778280543,-0.002352941176470588,-0.1773349339735894,0.11414165666266506,0.23846153846153847,-0.10309723889555823
2019-05-03,0.18396158463385354,-0.4247963800904977,-0.33303167420814483,0.39476590636254505,-0.24292917166866745,-0.04733031674208145,0.07707082833133252
2019-05-06,0.3149579831932772,-0.2761990950226244,-0.3388235294117647,0.4284753901560624,-0.13891956782713086,-0.06361990950226244,0.033277310924369745
2019-05-07,0.0052340936374549825,-0.006515837104072397,0.05592760180995475,0.1582232893157263,-0.038463385354141656,-0.014027149321266969,0.23966386554621846
2019-05-08,0.17647058823529413,-0.20968325791855205,-0.21221719457013574,0.31438175270108043,0.06602641056422569,-0.21665158371040724,0.2507082833133253
2019-05-09,0.5144297719087634,-0.062171945701357464,-0.019276018099547508,0.26050420168067223,0.3668187274909964,-0.2828959276018099,0.5499639855942376
2019-05-10,0.2123889555822329,-0.6248868778280543,-0.46253393665158365,0.6553181272509003,-0.1795438175270108,-0.38506787330316744,0.33483793517406957
2019-05-13,0.18981992797118846,0.4825339366515837,0.32506787330316744,-0.5086674669867948,0.21824729891956784,0.05701357466063348,0.015990396158463382
2019-05-14,-0.009459783913565426,0.25954751131221715,0.13927601809954748,-0.19683073229291717,0.04998799519807923,0.1409049773755656,0.0033133253301320525
2019-05-15,0.09387755102040815,-0.12515837104072397,-0.1160180995475113,0.020216086434573826,0.22737094837935176,0.019547511312217193,0.3801680672268907
2019-05-16,-0.04768307322929172,-0.24506787330316743,-0.3409049773755656,0.5312364945978392,-0.028667466986794718,-0.32018099547511314,0.1756062424969988
2019-05-17,-0.1582232893157263,-0.488868778280543,-0.35140271493212666,0.4752460984393757,-0.11039615846338535,-0.2490497737556561,0.09358943577430971
2019-05-20,-0.19116446578631452,0.28470588235294114,0.201447963800905,-0.6326530612244897,-0.22900360144057622,0.22090497737556558,-0.4276110444177671
2019-05-21,0.20144057623049216,-0.33719457013574655,-0.17547511312217196,0.23543817527010802,0.1872268907563025,-0.18868778280542986,0.446530612244898
2019-05-22,0.11049219687875149,-0.4535746606334842,-0.3494117647058823,0.5818487394957984,-0.08763505402160864,-0.29348416289592755,0.21171668667466984
2019-05-23,-0.11097238895558223,-0.056018099547511316,0.06606334841628958,0.06861944777911164,-0.005138055222088836,0.06968325791855202,-0.04989195678271309
2019-05-24,0.019639855942376952,0.22805429864253393,0.26199095022624436,-0.23207683073229293,0.37219687875150054,0.48751131221719457,0.2668427370948379
2019-05-28,0.10069627851140456,-0.10235294117647058,0.045339366515837094,0.11548619447779111,-0.3946698679471788,-0.22027149321266967,-0.24004801920768307
2019-05-29,0.3485714285714286,0.03357466063348416,-0.007058823529411765,-0.037406962785114045,0.11798319327731092,-0.0042533936651583705,0.1962545018007203
2019-05-30,0.2134453781512605,-0.18787330316742082,-0.08316742081447963,0.5010804321728691,0.21027611044417766,-0.2648868778280543,0.42472989195678273
2019-05-31,-0.10156062424969987,-0.11203619909502263,-0.16868778280542987,0.5455462184873949,-0.16494597839135652,-0.45864253393665155,0.07274909963985594
2019-06-03,-0.42684273709483794,-0.021176470588235293,-0.24678733031674205,-0.712845138055222,-0.35260504201680665,0.3295927601809955,-0.4946458583433373
2019-06-04,0.30785114045618245,0.13583710407239818,0.22705882352941173,0.23111644657863145,0.4845618247298919,-0.10488687782805428,0.4458583433373349
2019-06-05,0.07082833133253301,0.29999999999999993,0.11737556561085973,-0.05325330132052821,0.1757983193277311,0.22027149321266967,0.08955582232893158
2019-06-06,0.23380552220888354,0.4410859728506787,0.15085972850678733,-0.4076350540216086,0.26002400960384153,0.37384615384615383,0.10021608643457382
2019-06-07,-0.1956782713085234,0.040180995475113127,-0.1918552036199095,-0.42693877551020404,-0.11884753901560624,0.4284162895927602,-0.3464585834333733
2019-06-10,0.06804321728691476,0.0811764705882353,-0.040180995475113127,-0.10136854741896759,-0.14852340936374547,0.059638009049773746,-0.2632893157262905
2019-06-11,0.22055222088835533,-0.009140271493212669,0.1171945701357466,0.5102040816326531,0.1007923169267707,-0.40524886877828054,0.4661224489795918
2019-06-12,-0.33387755102040817,-0.21076923076923076,-0.3760180995475113,-0.2033613445378151,-0.3773829531812725,-0.012217194570135747,-0.5139495798319328
2019-06-13,0.23966386554621846,0.06624434389140271,0.4518552036199095,0.5498679471788716,0.10271308523409363,-0.04425339366515836,0.2485954381752701
2019-06-14,-0.04845138055222088,-0.03239819004524887,-0.06497737556561085,-0.16974789915966385,-0.1936614645858343,0.299185520361991,-0.12633853541416568
2019-06-17,-0.2906602641056423,-0.09248868778280542,-0.3497737556561086,-0.4076350540216086,-0.18300120048019208,0.2028054298642534,-0.26463385354141655
2019-06-18,0.4018727490996399,0.11248868778280542,0.5123076923076922,0.1373829531812725,0.31879951980792315,0.02407239819004525,0.4585354141656662
2019-06-19,0.12009603841536615,0.07131221719457012,-0.27728506787330315,-0.1226890756302521,0.016278511404561824,-0.09819004524886878,-0.11356542617046818
2019-06-20,-0.13277310924369748,-0.21665158371040724,0.17502262443438912,0.10136854741896759,-0.2706842737094838,-0.11999999999999998,-0.13421368547418966
2019-06-21,0.464297719087635,0.4105882352941176,0.20850678733031672,-0.0974309723889556,0.47063625450180074,0.18199095022624434,0.3266746698679472
2019-06-24,0.09070828331332531,0.17312217194570131,0.4799999999999999,0.6469627851140455,-0.10732292917166866,-0.3677828054298642,0.3357983193277311
2019-06-25,-0.3469387755102041,-0.11493212669683259,-0.5948416289592761,-0.5964465786314525,-0.18837935174069628,0.3520361990950226,-0.500984393757503
2019-06-26,-0.31803121248499394,-0.2673303167420814,-0.1485972850678733,-0.3939015606242497,-0.2168067226890756,-0.02072398190045249,-0.31543817527010803
2019-06-27,-0.18098439375750297,-0.27167420814479637,-0.37837104072398187,-0.12028811524609842,-0.27078031212484993,-0.06190045248868778,-0.4244417767106843
2019-06-28,0.11154861944777912,0.03737556561085972,-0.2250678733031674,-0.4341416566626651,0.07918367346938776,0.28796380090497736,0.030492196878751498
2019-07-01,0.21690276110444176,0.22660633484162895,0.3337556561085973,0.24917166866746698,0.09656662665066026,0.03212669683257918,0.3974549819927971
2019-07-02,0.184921968787515,-0.029140271493212667,0.1418099547511312,0.1388235294117647,0.17118847539015608,-0.12515837104072397,0.10732292917166866
2019-07-03,-0.04124849939975991,0.10307692307692307,-0.1069683257918552,-0.1241296518607443,0.07764705882352942,0.1943891402714932,-0.10645858343337333
2019-07-05,0.35058823529411764,0.4305882352941176,0.4403619909502262,0.22861944777911164,0.4069627851140456,-0.1410859728506787,0.3158223289315726
2019-07-08,0.2277551020408163,-0.021809954751131223,-0.23610859728506786,-0.43183673469387757,0.11433373349339734,0.4538461538461538,-0.041440576230492195
2019-07-09,0.08686674669867947,-0.006063348416289593,0.11628959276018098,-0.16206482593037216,0.06228091236494597,0.3322171945701357,-0.017238895558223288
2019-07-10,-0.16148859543817526,-0.1871493212669683,-0.17457013574660632,-0.0710204081632653,-0.2114285714285714,-0.27927601809954744,-0.21411764705882352
2019-07-11,-0.07710407239819003,-0.006877828054298643,-0.3279638009049774,-0.3372388955582233,-0.013205282112845136,-0.11212669683257918,-0.27606242496998795
2019-07-12,0.18895927601809953,0.18380090497737556,0.12660633484162895,-0.11356542617046818,0.07361344537815126,0.11104072398190044,0.2221848739495798
2019-07-15,-0.23918552036199095,-0.04244343891402715,-0.19846153846153844,0.3404081632653061,-0.16436974789915965,-0.12705882352941178,0.060168067226890755
2019-07-16,0.1832579185520362,0.14886877828054298,0.3595475113122172,-0.018391356542617046,0.0887875150060024,0.1330316742081448,0.2107563025210084
2019-07-17,0.01782805429864253,-0.09638009049773756,0.13990950226244345,0.258391356542617,-0.1938535414165666,-0.46307692307692305,0.1657142857142857
2019-07-18,-0.13574660633484162,-0.1171945701357466,-0.2960180995475113,0.006482593037214886,-0.06554621848739495,-0.16778280542986423,-0.1460264105642257
2019-07-19,0.294841628959276,0.16470588235294117,0.1383710407239819,-0.48523409363745496,0.30967587034813926,0.29447963800904975,-0.005618247298919568
2019-07-22,-0.15945701357466063,-0.05357466063348416,0.28126696832579184,-0.028475390156062427,-0.21651860744297718,-0.02597285067873303,-0.17983193277310922
2019-07-23,0.17031674208144795,-0.014751131221719456,0.10389140271493212,-0.46141656662665065,0.0468187274909964,0.25520361990950224,-0.25656662665066027
2019-07-24,0.03538461538461538,0.03285067873303167,0.011583710407239817,0.3149579831932772,-0.10242496998799519,-0.26660633484162893,0.22573829531812722
2019-07-25,-0.17819004524886878,-0.06235294117647059,-0.13004524886877827,-0.005138055222088836,-0.16504201680672267,0.03375565610859728,-0.1543817527010804
2019-07-26,-0.1343891402714932,-0.2657013574660633,-0.013755656108597285,0.3023769507803121,-0.13334933973589436,-0.17511312217194572,0.16100840336134453
2019-07-29,-0.25212669683257916,-0.17402714932126698,-0.11656108597285067,-0.005138055222088836,-0.15418967587034815,0.08760180995475113,-0.18309723889555823
2019-07-30,-0.3841628959276018,-0.22778280542986423,-0.4236199095022624,0.2914285714285714,-0.3307082833133253,-0.08524886877828054,-0.25915966386554623
2019-07-31,0.2952036199095022,0.2686877828054299,0.06669683257918552,0.2769267707082833,0.17848739495798316,-0.08108597285067874,0.4994477791116447
2019-08-01,-0.45420814479638005,-0.05782805429864253,-0.32597285067873305,0.6021128451380552,-0.16331332533013204,-0.22995475113122169,0.06804321728691476
2019-08-02,-0.34651583710407236,-0.16027149321266967,-0.40923076923076923,0.4854261704681873,-0.23879951980792313,-0.21330316742081448,0.022136854741896757
2019-08-05,0.24316742081447962,0.27963800904977376,0.18126696832579187,0.06458583433373348,0.3840096038415366,-0.15592760180995474,0.35481392557022806
2019-08-06,0.3838914027149321,0.4445248868778281,0.43954751131221714,-0.10396158463385353,0.5661944777911163,-0.00751131221719457,0.45411764705882346
2019-08-07,0.35239819004524886,0.07873303167420816,0.27891402714932123,-0.47102040816326524,0.1402641056422569,0.2669683257918552,-0.12307322929171667
2019-08-08,0.013755656108597285,0.21429864253393663,-0.14823529411764705,0.23918367346938774,0.12701080432172868,-0.29194570135746606,0.28941176470588237
2019-08-09,-0.13004524886877827,-0.20895927601809955,-0.19312217194570136,0.20153661464585834,-0.02588235294117647,-0.11891402714932126,0.13575030012004802
2019-08-12,0.20841628959276018,0.11357466063348416,0.5626244343891402,-0.3846818727490996,-0.0027370948379351738,0.12633484162895928,0.01819927971188475
2019-08-13,-0.17891402714932125,0.12515837104072397,-0.13502262443438912,0.3698919567827131,0.19423769507803118,-0.19447963800904977,0.24168067226890755
2019-08-14,0.03447963800904977,0.34316742081447965,-0.06235294117647059,0.37767106842737097,0.3127490996398559,-0.03990950226244344,0.3168787515006002
2019-08-15,0.14669683257918553,-0.02850678733031674,0.22334841628959276,-0.4202160864345738,-0.1051140456182473,0.28081447963800904,-0.2114285714285714
2019-08-16,0.061085972850678724,-0.37004524886877826,0.042986425339366516,-0.4128211284513805,-0.24350540216086433,0.3290497737556561,-0.2874909963985594
2019-08-19,0.2057918552036199,0.09538461538461539,-0.02497737556561086,-0.012436974789915966,0.1655222088835534,-0.18108597285067873,0.25214885954381755
2019-08-20,0.1662443438914027,-0.07411764705882352,0.2067873303167421,-0.3879471788715486,0.0967420814479638,0.14552036199095023,0.0821608643457383
2019-08-21,-0.1537556561085973,-0.2862443438914027,0.05004524886877828,0.19721488595438177,-0.058461538461538454,-0.0017194570135746607,-0.19145258103241294
2019-08-22,-0.2611764705882353,0.24941176470588236,-0.26361990950226244,0.39841536614645856,-0.04678733031674207,-0.1714027149321267,0.14372148859543818
